Date,Close
6/8/2018 16:00:00,33.67
6/11/2018 16:00:00,33.6
6/12/2018 16:00:00,33.46
6/13/2018 16:00:00,32.94
6/14/2018 16:00:00,33.32
6/15/2018 16:00:00,33.31
6/18/2018 16:00:00,32.78
6/19/2018 16:00:00,32.51
6/20/2018 16:00:00,32.27
6/21/2018 16:00:00,31.33
6/22/2018 16:00:00,31.14
6/25/2018 16:00:00,30.81
6/26/2018 16:00:00,30.58
6/27/2018 16:00:00,30.06
6/28/2018 16:00:00,30
6/29/2018 16:00:00,30.18
7/2/2018 16:00:00,30.29
7/3/2018 13:00:00,30.13
7/5/2018 16:00:00,31.52
7/6/2018 16:00:00,31.44
7/9/2018 16:00:00,31.49
7/10/2018 16:00:00,31.34
7/11/2018 16:00:00,30.65
7/12/2018 16:00:00,30.96
7/13/2018 16:00:00,31.07
7/16/2018 16:00:00,30.98
7/17/2018 16:00:00,31.35
7/18/2018 16:00:00,31.44
7/19/2018 16:00:00,31.33
7/20/2018 16:00:00,30.93
7/23/2018 16:00:00,31.29
7/24/2018 16:00:00,31.75
7/25/2018 16:00:00,31.97
7/26/2018 16:00:00,32.26
7/27/2018 16:00:00,32.13
7/30/2018 16:00:00,32.31
7/31/2018 16:00:00,32.35
8/1/2018 16:00:00,31.68
8/2/2018 16:00:00,31.59
8/3/2018 16:00:00,31.96
8/6/2018 16:00:00,32.24
8/7/2018 16:00:00,32.59
8/8/2018 16:00:00,32.74
8/9/2018 16:00:00,32.63
8/10/2018 16:00:00,31.78
8/13/2018 16:00:00,31.65
8/14/2018 16:00:00,31.4
8/15/2018 16:00:00,30.83
8/16/2018 16:00:00,31.09
8/17/2018 16:00:00,31.25
8/20/2018 16:00:00,31.35
8/21/2018 16:00:00,32.05
8/22/2018 16:00:00,31.9
8/23/2018 16:00:00,31.26
8/24/2018 16:00:00,31.6
8/27/2018 16:00:00,32.47
8/28/2018 16:00:00,32.95
8/29/2018 16:00:00,32.96
8/30/2018 16:00:00,32.83
8/31/2018 16:00:00,32.28
9/4/2018 16:00:00,31.65
9/5/2018 16:00:00,31.61
9/6/2018 16:00:00,31.35
9/7/2018 16:00:00,31.19
9/10/2018 16:00:00,31.4
9/11/2018 16:00:00,31.3
9/12/2018 16:00:00,31.5
9/13/2018 16:00:00,32.24
9/14/2018 16:00:00,32.19
9/17/2018 16:00:00,32.02
9/18/2018 16:00:00,32.26
9/19/2018 16:00:00,32.57
9/20/2018 16:00:00,33.63
9/21/2018 16:00:00,33.53
9/24/2018 16:00:00,32.76
9/25/2018 16:00:00,30.89
9/26/2018 16:00:00,30.88
9/27/2018 16:00:00,30.63
9/28/2018 16:00:00,30.04
10/1/2018 16:00:00,30.13
10/2/2018 16:00:00,30.26
10/3/2018 16:00:00,30.37
10/4/2018 16:00:00,30
10/5/2018 16:00:00,29.81
10/8/2018 16:00:00,29.55
10/9/2018 16:00:00,29.24
10/10/2018 16:00:00,28.55
10/11/2018 16:00:00,28.61
10/12/2018 16:00:00,28.85
10/15/2018 16:00:00,29.05
10/16/2018 16:00:00,29.33
10/17/2018 16:00:00,28.91
10/18/2018 16:00:00,28.48
10/19/2018 16:00:00,28.68
10/22/2018 16:00:00,28.51
10/23/2018 16:00:00,28.54
10/24/2018 16:00:00,27.23
10/25/2018 16:00:00,28.22
10/26/2018 16:00:00,28.5
10/29/2018 16:00:00,28.77
10/30/2018 16:00:00,29.02
10/31/2018 16:00:00,28.72
11/1/2018 16:00:00,29.19
11/2/2018 16:00:00,29.59
11/5/2018 16:00:00,29.41
11/6/2018 16:00:00,29.35
11/7/2018 16:00:00,28.53
11/8/2018 16:00:00,27.85
11/9/2018 16:00:00,27.7
11/12/2018 16:00:00,27.06
11/13/2018 16:00:00,27.59
11/14/2018 16:00:00,28.14
11/15/2018 16:00:00,28.22
11/16/2018 16:00:00,28.11
11/19/2018 16:00:00,28.24
11/20/2018 16:00:00,27.87
11/21/2018 16:00:00,28.09
11/23/2018 13:00:00,27.69
11/26/2018 16:00:00,28.3
11/27/2018 16:00:00,27.79
11/28/2018 16:00:00,28.13
11/29/2018 16:00:00,27.72
11/30/2018 16:00:00,27.38
12/3/2018 16:00:00,28.6
12/4/2018 16:00:00,27.63
12/6/2018 16:00:00,27.35
12/7/2018 16:00:00,27.12
12/10/2018 16:00:00,26.7
12/11/2018 16:00:00,26.93
12/12/2018 16:00:00,27.5
12/13/2018 16:00:00,27.93
12/14/2018 16:00:00,27.77
12/17/2018 16:00:00,27.65
12/18/2018 16:00:00,27.85
12/19/2018 16:00:00,27.52
12/20/2018 16:00:00,27.16
12/21/2018 16:00:00,26.83
12/24/2018 13:00:00,26.32
12/26/2018 16:00:00,26.83
12/27/2018 16:00:00,26.89
12/28/2018 16:00:00,26.95
12/31/2018 16:00:00,26.97
1/2/2019 16:00:00,26.51
1/3/2019 16:00:00,26.26
1/4/2019 16:00:00,27.4
1/7/2019 16:00:00,27.65
1/8/2019 16:00:00,27.68
1/9/2019 16:00:00,28.05
1/10/2019 16:00:00,27.93
1/11/2019 16:00:00,27.48
1/14/2019 16:00:00,27.49
1/15/2019 16:00:00,27.29
1/16/2019 16:00:00,27.13
1/17/2019 16:00:00,27.23
1/18/2019 16:00:00,27.97
1/22/2019 16:00:00,27.41
1/23/2019 16:00:00,27.41
1/24/2019 16:00:00,27.57
1/25/2019 16:00:00,28.25
1/28/2019 16:00:00,28.26
1/29/2019 16:00:00,28.15
1/30/2019 16:00:00,28.22
1/31/2019 16:00:00,28.13
2/1/2019 16:00:00,28.27
2/4/2019 16:00:00,28.04
2/5/2019 16:00:00,28.04
2/6/2019 16:00:00,27.9
2/7/2019 16:00:00,27
2/8/2019 16:00:00,26.42
2/11/2019 16:00:00,26.09
2/12/2019 16:00:00,26.42
2/13/2019 16:00:00,26.51
2/14/2019 16:00:00,26.17
2/15/2019 16:00:00,26.72
2/19/2019 16:00:00,26.91
2/20/2019 16:00:00,27.49
2/21/2019 16:00:00,27.56
2/22/2019 16:00:00,27.63
2/25/2019 16:00:00,27.83
2/26/2019 16:00:00,28.08
2/27/2019 16:00:00,28.09
2/28/2019 16:00:00,28.16
3/1/2019 16:00:00,28.4
3/4/2019 16:00:00,28.09
3/5/2019 16:00:00,28.06
3/6/2019 16:00:00,28.01
3/7/2019 16:00:00,27.17
3/8/2019 16:00:00,27.05
3/11/2019 16:00:00,27.47
3/12/2019 16:00:00,27.47
3/13/2019 16:00:00,27.76
3/14/2019 16:00:00,27.76
3/15/2019 16:00:00,27.97
3/18/2019 16:00:00,28.09
3/19/2019 16:00:00,28.49
3/20/2019 16:00:00,27.52
3/21/2019 16:00:00,27.05
3/22/2019 16:00:00,26.1
3/25/2019 16:00:00,26.04
3/26/2019 16:00:00,25.62
3/27/2019 16:00:00,25.64
3/28/2019 16:00:00,25.47
3/29/2019 16:00:00,25.71
4/1/2019 16:00:00,26.13
4/2/2019 16:00:00,26.69
4/3/2019 16:00:00,27.16
4/4/2019 16:00:00,27.4
4/5/2019 16:00:00,26.8
4/8/2019 16:00:00,27.57
4/9/2019 16:00:00,27.42
4/10/2019 16:00:00,27.52
4/11/2019 16:00:00,27.55
4/12/2019 16:00:00,28.3
4/15/2019 16:00:00,28.43
4/16/2019 16:00:00,28.71
4/17/2019 16:00:00,29.1
4/18/2019 16:00:00,29.22
